T1,T2,T1C,T2C,Count
pha_prod_disp_obs_st,pha_prod_disp_obs_st,encntr_id,encntr_id,1
phone,encntr_prsnl_reltn,parent_entity_id,prsnl_person_id,1
phone,encounter,parent_entity_id,loc_facility_cd,1
phone,location_group,parent_entity_id,parent_loc_cd,1
phone,person_alias,parent_entity_id,person_id,1
phone,person_org_reltn,parent_entity_id,person_org_reltn_id,1
phone,prsnl_reltn_child,phone_id,parent_entity_id,1
phone,sch_appt,parent_entity_id,appt_location_cd,1
phone,task_activity_assignment,parent_entity_id,assign_prsnl_id,1
phys_count,phys_count_sheet,phys_count_id,phys_count_id,1
phys_count_sheet,phys_count_sheet_item,phys_count_id,phys_count_id,1
pi_thera_class_view,clinical_event,drug_cat_cd,catalog_cd,1
pip_column,pip_section,pip_section_id,pip_section_id,1
pip_prefs,pip_column,parent_entity_id,pip_column_id,1
pip_prefs,pip_section,parent_entity_id,pip_section_id,1
pl_seg_cat_cd_xref,long_blob,segment_data_id,long_blob_id,1
pl_seg_cat_cd_xref,pl_catalog_segments,segment_id,segment_id,1
pm_flx_conversation,long_blob_reference,end_rule_long_blob_ref_id,long_blob_id,1
pm_hist_tracking,address_hist,pm_hist_tracking_id,pm_hist_tracking_id,1
pm_hist_tracking,pathology_case,person_id,person_id,1
pm_loc_attrib,encntr_loc_hist,location_cd,location_cd,1
pm_loc_attrib,encounter,location_cd,location_cd,1
pm_rpt_batch_params,pm_rpt_batch,batch_id,batch_id,1
pm_rpt_report,pm_rpt_batch_params,report_id,report_id,1
pm_transaction,encntr_domain,n_encntr_id,encntr_id,1
pm_transaction,encounter,n_encntr_id,encntr_id,1
pm_transaction,person,n_person_id,person_id,1
pm_transaction,person_alias,n_encntr_id,encntr_id,1
pm_transaction,phone,o_person_id,parent_entity_id,1
pm_transaction,pm_hist_tracking,n_encntr_id,encntr_id,1
pm_transaction,prsnl,updt_id,person_id,1
pm_transaction2,pm_transaction,transaction_id,transaction_id,1
pm_user_defined,encntr_prsnl_reltn,parent_entity_id,encntr_id,1
pn_recovery,orders,parent_entity_id,order_id,1
po_receipt,purchase_order,purchase_order_id,purchase_order_id,1
ppr_consent_status,encounter,person_id,person_id,1
ppr_consent_status,person,person_id,person_id,1
pref_card_pick_list,item_definition,item_id,item_id,1
prefdir_context,prefdir_group,entry_id,entry_id,1
prefdir_displayname,prefdir_allowedvalues,entry_id,entry_id,1
prefdir_displayname,prefdir_context,entry_id,entry_id,1
prefdir_displayname,prefdir_type,entry_id,entry_id,1
prefdir_entry,prefdir_context,entry_id,entry_id,1
prefdir_entrydata,prefdir_value,entry_id,entry_id,1
prefdir_group,prefdir_value,entry_id,entry_id,1
prefdir_type,prefdir_value,entry_id,entry_id,1
prefdir_value,prefdir_group,entry_id,entry_id,1
prefix_report_r,ap_prefix,prefix_id,prefix_id,1
pregnancy_child_entity_r,pregnancy_child,pregnancy_child_id,pregnancy_child_id,1
pregnancy_instance,person_prsnl_reltn,person_id,person_id,1
price_sched,price_range,price_sched_id,price_sched_id,1
price_sched,tier_matrix,price_sched_id,tier_cell_value_id,1
priv_group_reltn,privilege,privilege_id,privilege_id,1
priv_loc_reltn,prsnl,person_id,person_id,1
priv_loc_reltn,psn_ppr_reltn,ppr_cd,ppr_cd,1
privilege,log_group_entry,log_grouping_cd,log_grouping_cd,1
problem,cust_ec_encntr_metrics,person_id,person_id,1
problem,nomen_entity_reltn,problem_id,child_entity_id,1
problem,person_alias,person_id,person_id,1
problem,problem_action,problem_id,problem_id,1
problem,prsnl,updt_id,person_id,1
problem_action,problem,problem_id,problem_id,1
problem_prsnl_r,prsnl,problem_prsnl_id,person_id,1
proc_modifier,diagnosis,parent_entity_id,diagnosis_id,1
procedure,orders,encntr_id,encntr_id,1
processing_task,cassette,cassette_id,cassette_id,1
processing_task,cassette,cassette_tag_id,cassette_tag_id,1
processing_task,profile_task_r,task_assay_cd,task_assay_cd,1
prod_dispense_hx,med_identifier,med_product_id,med_product_id,1
prod_dispense_hx,rxs_activity_index,dispense_hx_id,dispense_hx_id,1
product,ce_product,product_id,product_id,1
product,disposition,product_id,product_id,1
product,patient_dispense,product_id,product_id,1
product,product,pooled_product_id,product_id,1
product,transfusion,product_id,product_id,1
product_category,product_index,product_cat_cd,product_cat_cd,1
product_event,auto_directed,product_id,product_id,1
product_event,charge,encntr_id,encntr_id,1
product_event,destruction,product_event_id,product_event_id,1
product_event,order_laboratory,order_id,order_id,1
product_event,orders,product_id,product_id,1
product_event,patient_dispense,product_id,product_id,1
product_event,person_alias,person_id,person_id,1
product_event,product_event,product_event_id,related_product_event_id,1
product_event,transfusion,product_id,product_id,1
profile_task_r,code_value_alias,catalog_cd,code_value,1
profile_task_r,code_value_outbound,catalog_cd,code_value,1
profile_task_r,order_entry_fields,task_assay_cd,prompt_entity_id,1
prot_amendment,invest_agent_dev,prot_amendment_id,prot_amendment_id,1
prsnl,allergy_comment,person_id,comment_prsnl_id,1
prsnl,ap_diag_rpt_review,person_id,verified_prsnl_id,1
prsnl,ap_prsnl_priv,person_id,prsnl_id,1
prsnl,app_prefs,position_cd,position_cd,1
prsnl,appcnt_temp,person_id,person_id,1
prsnl,application_group,person_id,updt_id,1
prsnl,br_eligible_provider,person_id,provider_id,1
prsnl,case_cart_pick_list,person_id,updt_id,1
prsnl,ce_event_prsnl,person_id,updt_id,1
prsnl,charge,person_id,perf_phys_id,1
prsnl,charge,person_id,verify_phys_id,1
prsnl,chart_dist_filter_value,person_id,parent_entity_id,1
prsnl,class_node,person_id,create_id,1
prsnl,clinical_event,name_full_formatted,result_val,1
prsnl,coding_hist,person_id,coding_prsnl_id,1
prsnl,completion_hold,person_id,provider_id,1
prsnl,corsp_log,person_id,created_prsnl_id,1
prsnl,cr_report_request,person_id,provider_prsnl_id,1
prsnl,critique_prsnl,person_id,updt_id,1
prsnl,cust_crisp_activity,person_id,user_id,1
prsnl,cust_measure_ref6,person_id,updt_prsnl,1
prsnl,cust_med_request,person_id,requested_by_id,1
prsnl,dcp_forms_activity_comp,person_id,updt_id,1
prsnl,dcp_forms_activity_prsnl,person_id,proxy_id,1
prsnl,dcp_forms_ref,person_id,updt_id,1
prsnl,dispense_hx,person_id,witns_prsnl_id,1
prsnl,doc_set_element_ref,person_id,updt_id,1
prsnl,drg,person_id,updt_id,1
prsnl,dts_trans_stats,person_id,updt_id,1
prsnl,eks_module_audit,person_id,updt_id,1
prsnl,encntr_info,person_id,updt_id,1
prsnl,encounter,person_id,active_status_prsnl_id,1
prsnl,encounter,person_id,create_prsnl_id,1
prsnl,encounter,person_id,person_id,1
prsnl,exam_folder,person_id,updt_id,1
prsnl,expedite_trigger,person_id,provider_id,1
prsnl,gl_alias_field_result,person_id,gl_field_value,1
prsnl,health_plan,person_id,updt_id,1
prsnl,interface_charge,person_id,person_id,1
prsnl,mic_event_detail,person_id,updt_id,1
prsnl,nomen_category,person_id,parent_entity_id,1
prsnl,note_phrase,person_id,prsnl_id,1
prsnl,object_identifier_index,person_id,updt_id,1
prsnl,omf_radmgmt_order_st,person_id,order_phys_id,1
prsnl,omf_radtech_order_st,person_id,technologist_id,1
prsnl,order_radiology,person_id,updt_id,1
prsnl,pat_ed_doc_followup,person_id,provider_id,1
prsnl,pat_ed_reltn,person_id,prsnl_id,1
prsnl,pathology_case,person_id,requesting_physician_id,1
prsnl,pcs_review_history,person_id,prsnl_id,1
prsnl,perioperative_document,person_id,rec_ver_id,1
prsnl,person,person_id,active_status_prsnl_id,1
prsnl,person,updt_id,person_id,1
prsnl,person,updt_id,updt_id,1
prsnl,person_alias,person_id,data_status_prsnl_id,1
prsnl,person_dismissal_actn,person_id,updt_id,1
prsnl,person_dismissal_actn_hist,person_id,updt_id,1
prsnl,person_plan_reltn,person_id,updt_id,1
prsnl,person_prsnl_activity,person_id,updt_id,1
prsnl,pm_flx_conversation,person_id,updt_id,1
prsnl,pm_hist_tracking,person_id,updt_id,1
prsnl,position_role_type,position_cd,position_cd,1
prsnl,preference_card,person_id,create_prsnl_id,1
prsnl,privilege,person_id,updt_id,1
prsnl,problem_prsnl_r,person_id,problem_reltn_prsnl_id,1
prsnl,processing_task,person_id,request_prsnl_id,1
prsnl,proxy,person_id,person_id,1
prsnl,proxy,person_id,proxy_person_id,1
prsnl,prsnl,person_id,active_status_prsnl_id,1
prsnl,prsnl,person_id,person_id,1
prsnl,prsnl_info,person_id,person_id,1
prsnl,psn_ppr_reltn,person_id,person_id,1
prsnl,rad_init_read,person_id,updt_id,1
prsnl,roi_request,person_id,requester_id,1
prsnl,rx_image,person_id,updt_id,1
prsnl,rxs_activity_index,person_id,prsnl_id,1
prsnl,rxs_location_task,person_id,witness_prsnl_id,1
prsnl,sa_prsnl_activity,person_id,prsnl_id,1
prsnl,scd_story,person_id,update_lock_user_id,1
prsnl,sch_action,person_id,updt_id,1
prsnl,sch_appt,person_id,active_status_prsnl_id,1
prsnl,sch_assoc,person_id,active_status_prsnl_id,1
prsnl,sch_assoc,person_id,child_id,1
prsnl,sch_assoc,person_id,updt_id,1
prsnl,sch_event,person_id,active_status_prsnl_id,1
prsnl,sch_event,person_id,req_prsnl_id,1
prsnl,sch_event_action,person_id,active_status_prsnl_id,1
prsnl,sch_flex_list,person_id,parent_id,1
prsnl,sch_lock,person_id,granted_prsnl_id,1
prsnl,shx_action,person_id,prsnl_id,1
prsnl,sticky_note,person_id,updt_id,1
prsnl,task_activity,person_id,active_status_prsnl_id,1
prsnl,task_activity_assignment,person_id,updt_id,1
prsnl,task_activity_history,person_id,task_completed_prsnl_id,1
prsnl,tl_user_xref,person_id,person_id,1
prsnl,tpm,person_id,ord_phys_id,1
prsnl,tpm,person_id,perf_phys_id,1
prsnl,tracking_event,person_id,onset_id,1
prsnl,transaction_eligibility,person_id,submitter_prsnl_id,1
prsnl,um_charge_event_st,person_id,verif_tech_id,1
prsnl,v500_specimen,person_id,drawn_id,1
prsnl,view_comp_prefs,person_id,prsnl_id,1
prsnl,view_prefs,person_id,prsnl_id,1
prsnl,view_prefs,position_cd,position_cd,1
prsnl,wp_template,person_id,updt_id,1
prsnl_alias,him_pv_chart,person_id,person_id,1
prsnl_alias,him_pv_document,person_id,person_id,1
prsnl_alias,omf_radtech_order_st,person_id,technologist_id,1
prsnl_alias,order_action,person_id,supervising_provider_id,1
prsnl_alias,person_prsnl_reltn,person_id,prsnl_person_id,1
prsnl_alias,prsnl_org_reltn,person_id,person_id,1
prsnl_alias,rad_report_prsnl,person_id,report_prsnl_id,1
prsnl_alias,sch_resource,person_id,person_id,1
prsnl_alias,task_activity_assignment,person_id,assign_prsnl_id,1
prsnl_group,code_value_alias,prsnl_group_type_cd,code_value,1
prsnl_group,task_activity,prsnl_group_id,msg_sender_prsnl_group_id,1
prsnl_group_reltn,encntr_prsnl_reltn,person_id,prsnl_person_id,1
prsnl_group_reltn,person,person_id,person_id,1
prsnl_notify,person,person_id,person_id,1
prsnl_org_reltn,dcp_forms_activity_prsnl,person_id,prsnl_id,1
prsnl_org_reltn,org_alias_pool_reltn,organization_id,organization_id,1
prsnl_org_reltn,person_prsnl_activity,person_id,prsnl_id,1
prsnl_org_reltn,person_prsnl_reltn,person_id,prsnl_person_id,1
prsnl_reltn,person_prsnl_reltn,person_id,prsnl_person_id,1
pw_cat_synonym,alt_sel_list,pw_cat_synonym_id,pw_cat_synonym_id,1
pw_comp_action,act_pw_comp,act_pw_comp_id,act_pw_comp_id,1
pw_variance_reltn,long_text,parent_entity_id,parent_entity_id,1
qc_result,assay_resource_lot,task_assay_cd,task_assay_cd,1
qc_result,control_lot,lot_id,lot_id,1
qc_result,orders,updt_id,updt_id,1
qc_result,qc_result_event,qc_result_id,qc_result_id,1
qc_result,qc_result_grp,qc_group_id,qc_group_id,1
qc_result_grp,accession,accession_id,accession_id,1
qc_result_grp,qc_result,qc_group_id,qc_group_id,1
rad_bill_categories,bill_only_proc_reltn,bill_cat_cd,entity_id,1
rad_bill_categories,discrete_task_assay,task_assay_cd,task_assay_cd,1
rad_exam,discrete_task_assay,task_assay_cd,task_assay_cd,1
rad_exam,order_action,order_id,order_id,1
rad_exam,rad_report,order_id,order_id,1
rad_exam_prsnl,prsnl,updt_id,person_id,1
rad_fol_up_field,mammo_study,follow_up_field_id,assessment_id,1
rad_init_read,prsnl_org_reltn,updt_id,person_id,1
rad_report,exam_data,order_id,order_id,1
rad_report,rad_report_detail,rad_report_id,rad_report_id,1
rad_report_prsnl,rad_report_prsnl,rad_report_id,rad_report_id,1
rad_rpt_prsnl_hist,rad_report,rad_report_id,rad_report_id,1
rad_tech_fmt_erprc_r,order_catalog,catalog_cd,catalog_cd,1
rad_tech_fmt_erprc_r,prsnl,updt_id,person_id,1
rad_tech_format,rad_tech_fmt_erprc_r,format_id,format_id,1
rad_trans_stats,ccl_trans,trans_prsnl_id,person_id,1
rc_d_billing_entity,billing_entity,mill_billing_entity_id,billing_entity_id,1
rc_d_encntr_type_class,rc_f_patient_ar_balance,rc_d_encntr_type_class_id,rc_d_encntr_type_class_id,1
rc_f_balance_ar,pft_encntr,mill_fin_encntr_id,pft_encntr_id,1
rc_f_balance_ar,rc_d_balance_type,rc_d_balance_type_id,rc_d_balance_type_id,1
rc_f_patient_ar_balance,encounter,mill_encounter_id,encntr_id,1
rc_f_patient_ar_balance,omf_date,activity_dt_nbr,dt_nbr,1
rc_f_patient_ar_balance,rc_d_balance_type,rc_d_balance_type_id,rc_d_balance_type_id,1
rc_f_patient_ar_balance,rc_d_billing_entity,rc_d_billing_entity_id,rc_d_billing_entity_id,1
rc_f_patient_ar_balance,rc_d_dnfb_status,rc_d_dnfb_status_id,rc_d_dnfb_status_id,1
ref_datapoint,ref_dataset,ref_dataset_id,ref_dataset_id,1
ref_dataset,chart_definition,chart_definition_id,chart_definition_id,1
ref_datastats,chart_definition,chart_definition_id,chart_definition_id,1
ref_text_facility_r,ref_text_reltn,parent_entity_id,parent_entity_id,1
ref_text_facility_r,ref_text_version,ref_text_variation_id,ref_text_variation_id,1
ref_text_variation,ref_text_facility_r,parent_entity_id,parent_entity_id,1
ref_text_version,long_blob,long_blob_id,long_blob_id,1
ref_text_version,ref_text_variation,ref_text_variation_id,ref_text_variation_id,1
reference_range_factor,clinical_event,task_assay_cd,task_assay_cd,1
reference_range_factor,task_discrete_r,task_assay_cd,task_assay_cd,1
report_detail_task,application_context,updt_applctx,applctx,1
report_detail_task,application_task,updt_task,task_number,1
report_detail_task,clinical_event,event_id,event_id,1
report_detail_task,report_task,report_id,report_id,1
report_queue,cr_report_request,output_handle_id,rrd_handle_id,1
report_task,orders,order_id,order_id,1
report_task,processing_task,order_id,order_id,1
report_task,prsnl,editing_prsnl_id,person_id,1
report_task,prsnl,updt_id,person_id,1
report_task,report_detail_task,report_id,report_id,1
request,task_request_r,request_number,request_number,1
requester,roi_request,requester_id,roi_requester_id,1
resource_accession_r,accession,accession_id,accession_id,1
result,order_comment,order_id,order_id,1
result,orders,person_id,person_id,1
result_event,perform_result,result_id,result_id,1
result_event,prsnl,event_personnel_id,person_id,1
room,location,loc_nurse_unit_cd,location_cd,1
rx_image,prsnl,last_access_prsnl_id,person_id,1
rx_image,rx_image,parent_image_id,image_id,1
rx_printer_location_r,dispense_category,dispense_category_cd,dispense_category_cd,1
rxs_location_task,rxs_activity_index,rxs_location_task_id,rxs_location_task_id,1
sa_action_item,sa_ref_action_item,sa_ref_action_item_id,sa_ref_action_item_id,1
sa_anesthesia_record,bmdi_acquired_results,sa_anesthesia_record_id,parent_entity_id,1
sa_anesthesia_record,sa_action,sa_anesthesia_record_id,sa_anesthesia_record_id,1
sa_anesthesia_record,sa_medication,sa_anesthesia_record_id,sa_anesthesia_record_id,1
sa_anesthesia_record,surgical_case,record_description,surg_case_nbr_formatted,1
sa_medication,sa_medication_admin,sa_medication_id,sa_medication_id,1
sa_medication,sa_ref_medication,sa_ref_medication_id,sa_ref_medication_id,1
sa_medication_admin,sa_med_admin_item,sa_medication_admin_id,sa_medication_admin_id,1
sa_prsnl_activity,sa_anesthesia_record,sa_anesthesia_record_id,sa_anesthesia_record_id,1
sa_ref_action,sa_ref_action_group_r,sa_ref_action_id,sa_ref_action_id,1
sa_ref_action,sa_ref_macro_action,sa_ref_action_id,sa_ref_action_id,1
sa_ref_action_group_r,sa_ref_group,sa_ref_group_id,sa_ref_group_id,1
sa_ref_action_group_r,sa_ref_group_action_item_r,sa_ref_group_id,sa_ref_group_id,1
sa_ref_category,sa_ref_macro,sa_ref_category_id,sa_ref_category_id,1
sa_ref_doc_type,sa_ref_macro,sa_ref_doc_type_id,sa_ref_doc_type_id,1
sa_ref_group_action_item_r,sa_ref_group,sa_ref_group_id,sa_ref_group_id,1
sa_ref_macro_action,sa_ref_macro,sa_ref_macro_id,sa_ref_macro_id,1
sa_ref_macro_medication,sa_ref_macro,sa_ref_macro_id,sa_ref_macro_id,1
scd_paragraph,scd_story_pattern,scd_story_id,scd_story_id,1
scd_story,encounter,person_id,person_id,1
scd_story,person,author_id,person_id,1
scd_story,person_alias,person_id,person_id,1
scd_term,scr_term,scr_term_id,scr_term_id,1
scd_term,scr_term_text,scr_term_hier_id,scr_term_id,1
scd_term_data,diagnosis,fkey_id,diagnosis_id,1
